username,continent,tier,language,id,verified,signature,bioLink,commerceUser,commerceCategory,commerceButton,region,following,followers,total_likes,total_videos,videos_liked
ikghram_48,Africa,nano,French,6549520370708272128,False,❤,,True,Others,False,MA,1037,5030,7602,2,3923
pablo_phill,Africa,nano,English,6728826837919515653,False,"🇿🇦🇧🇼🇨🇺
The Don
Football ⚽️
Here’s To My Happiness First🥂",,False,none,False,ZA,6212,7055,58200,122,0
oussamamg48,Africa,nano,French,6668747759783034885,False,"Oujda 🇲🇦
10k 🙏
Insta - bel_osm
Snap - oussama bel",Tiktok,True,Gaming,False,MA,5839,8525,129400,182,91200
x.kaylaaaaaa.x,Africa,nano,English,6588092148288585733,False,20 // 🇿🇦,,False,none,False,EG,294,5215,62600,183,0
pieterwessels,Africa,nano,English,263088658767855617,False,"🏳️‍🌈🏳️‍🌈🏳️‍🌈
🏙️ Keller Williams Realty 🏙️
🇿🇦 South African",,False,none,False,ZA,4221,2498,13400,182,0
inesmernissi,Africa,nano,French,83015030543179776,False,,,False,none,False,MA,3944,3190,44000,7,0
ciro.e.beffos,Africa,nano,English,6948732222791238661,False,forza napoli cosimeooo,,False,none,False,IT,12,4726,86000,32,0
iiam_nigeria,Africa,nano,English,6679487846480512005,False,,,False,none,False,US,9397,2387,11600,799,0
bettysonhi1,Africa,nano,English,7014509308806202373,False,betty Mbombo,,False,none,False,CD,2587,1238,1606,67,0
ms_daniels16,Africa,nano,English,6650107657967943686,False,"Durban 🇿🇦
98 baby ♉
Tamil Tiger
🦋She is a mess but she is a masterpiece🦋",,True,Beauty,False,ZA,486,9811,93500,499,0
bouchracasawya,Africa,nano,French,6861967966398530561,False,212🇲🇦🇲🇦,,False,none,False,IT,250,6021,86800,67,5020
don.morocco,Africa,nano,French,6706892763617199109,False,,,False,none,False,US,1433,9811,298900,109,0
nigeria836,Africa,nano,French,7132269285184275462,False,Refuse to be broke,,False,none,False,GH,9996,4738,481,33,0
nithegoatt,Africa,nano,French,6878764475449787398,False,"Ig: nithegoatt_
muvaFIRST BadB!$h immediately afta
female rapper from FLINT,Mi📍",,False,none,False,US,2005,9847,165000,69,0
nigerianprince23,Africa,nano,French,6811146567416923141,False,"Pro Ball Player
NBA2K MoCap actor 🏀🇳🇬
Hoops & Motivation 🙏🏾
Follow on IG",,False,none,False,US,149,7520,169500,78,0
nigerianeboy,Africa,nano,French,6974619596637815814,False,"I design clothes and film
MY WEBSITE IS UNANNOUNCEDSTORE.COM
Atl based",https://unannouncedstore.com,False,none,False,US,753,8768,406700,179,0
paolasignorile777,Africa,micro,English,6616685956051681285,False,IG: paola.signorile 🖤,,False,none,False,ZA,751,10300,136000,53,150800
cara.equestrianarcher,Africa,micro,English,282024938352476160,False,🇿🇦 South African rider,,False,none,False,ZA,5787,38400,725000,229,0
aminegouraida,Africa,micro,French,174400771587747840,False,Lamar❤️,,True,"Sports, Fitness & Outdoors",False,MA,128,13500,74000,111,0
mikayla_sheik,Africa,micro,English,291743284979171328,False,"🌸Jesus comes first🌸
01/10
For promos 👉mikaylasm75@gmail.com",,False,none,False,ZA,239,44500,613300,685,0
abdilaheza3ime,Africa,micro,French,6762894012695495685,False,Insta__Abdilahe2023 🥰,,True,Gaming,False,MA,91,22100,294700,1017,0
devaksha.raghunath,Africa,micro,English,6704323983875605509,False,,,False,none,False,ZA,144,15900,51600,35,0
nivarya.16,Africa,micro,English,169932568409243648,False,🇿🇦,,False,none,False,GB,103,18100,227500,244,0
bomba_ecute,Africa,micro,English,6714731194423346182,False,"Insta : Bomba_ecute
Presenter
MC Host
Socialite",,False,none,False,ZA,294,27600,162800,86,0
iamtracyleigh21,Africa,micro,English,18641737,False,"whatever i post , don’t take it kop toe , neh .",,False,none,False,ZA,154,24000,255900,541,0
yassineida,Africa,micro,French,6642933247507300358,False,"بسم الله الرحمن الرحيم
﷽ 
 
 Yassine ida 
 City : Casablanca 🌍.",,False,none,False,MA,2205,30200,81900,23,3510
zarakhan2935,Africa,micro,English,6611026598614745094,False,"🇵🇰 Lahore❤ Durban 🇿🇦
❤Alhumdulillah For Everything❤
Goal : 20k",,False,none,False,ZA,0,16800,222600,643,0
madikgapu,Africa,micro,English,6883920120122049541,False,"God will never turn a deaf ear 👂 to your prayers🙏🏻
Instagram @Madikgapu",,False,none,False,ZA,10000,46600,329200,951,43100
ouvrou_sa,Africa,micro,English,6690533750969517061,False,"❤️💛❤️💛
Support #TagXL & #Wrapaheartfundraiser",https://www.paypal.me/OuVrouSA,False,none,False,ZA,9643,23200,522300,2629,0
noureddinelm,Africa,micro,French,18287346,False,YOUTUBE  : Noureddine Lm خالتي مامة,,True,Travel & Tourism,False,MA,263,46000,576500,136,0
sacshigh,Africa,micro,English,6760280876732892165,False,South African College High School was established in 1829 and is in Cape Town.,www.sacshigh.org.za,True,Education,False,ZA,0,16400,187500,189,284
soukiyasouki,Africa,micro,French,6646107282143870982,False,Soukita,,False,none,False,MA,4226,49700,83800,104,0
zeinablaaraichi,Africa,micro,French,111986819990233088,False,Don’t tell my instagram about my tiktoks 🤫,,False,none,False,MA,701,10800,38300,82,3921
lionsrugbyco,Africa,micro,English,6727177380338091013,False,"Yes, this really is the Lions.
🦁🦁🦁
#LionsPride",lionsrugby.co.za,True,"Sports, Fitness & Outdoors",False,ZA,27,23800,174700,169,0
shazia.davids,Africa,micro,English,158810910638321664,False,,,False,none,False,ZA,151,32400,249800,31,0
cha_nte02,Africa,micro,English,113833943514099712,False,"21 Years young 👋
•Be good Do good🐞",,False,none,False,ZA,381,24100,150700,363,0
elittlehanan,Africa,micro,French,6627881470482956293,False,"Hello Angel's 🤍
Nador-ⵣ
Morocco 🇲🇦",,False,none,False,MA,1787,11700,44500,102,0
tc.fisher,Africa,micro,English,6707102233652233221,False,"20 | jhb/pta SA
Instagram: tc.fisher
t.caitlyn.fisher@gmail.com

Psalm 139:14 📖",https://www.youtube.com/@tcfisher,False,none,False,ZA,1332,24200,433900,223,0
houssam_houssam1997,Africa,micro,French,6691641086026646534,False,"🧿 قل أعود برب الفلق 🪬
  ⇩ Instagram ⇩",https://instagram.com/houssam_jabyouch?igshid=YmMyMTA2M2Y=,False,none,False,MA,368,35900,229700,177,0
donovangoliath,Africa,micro,English,6730215891940230150,True,"Sometimes I do comedy, sometimes I do impressions and sometimes I rap. 😎 🇿🇦",,False,none,False,ZA,118,43000,420600,142,0
dustyteen17,Africa,micro,English,6672027266153742341,False,"KEERAN STRYDOM👀 
From South Africa🌍❤️
Follow me on Instagram💯shmanks guys👌",,True,Media & Entertainment,False,ZA,698,11300,122500,21,0
rushana.isaacs,Africa,micro,English,6702770388927038470,False,"Pro Makeup Artist • Content Creator
IG @rushanaisaacs",www.rushana.co.za,False,none,False,ZA,192,17800,130800,94,2943
charisjoseph,Africa,micro,English,6733250286859846661,False,"Coloured👸🏽//🇿🇦—>🇦🇪
Insta: @charisjosephhh",,False,none,False,AE,311,16900,204400,135,0
hairbythelma,Africa,micro,English,6727332987954496518,False,"🇿🇦Hairdresser JHB South Africa
Hair Tutorials 
Transformations
EVERYTHING hair",https://wa.me/message/M7G4JAKCZSBXN1,False,none,False,ZA,1294,36500,571300,407,0
mahbolmimto392,Africa,micro,French,6632542824322678790,False,,06090900..,True,Other,False,MA,597,12800,87100,403,0
le_youssefch,Africa,micro,French,6539537882767835142,False,"Insta: Youssef Chokrallah 👆🏻👆🏻👆🏻
Follow me in Instagram ❤️🇲🇦",,False,none,False,MA,12,36200,172300,75,0
yasachr,Africa,micro,French,100832535391170560,False,♏︎,,False,none,False,MA,222,14700,513900,311,0
omar_abakiz,Africa,micro,French,6710189717507310598,False,"Facebook =Omar abakiz
Instgram =omar_abakiz",,True,Art & Crafts,False,FR,966,13700,150600,83,0
taylaveenstra,Africa,micro,English,22110116,False,21 years of disappointment and occasional fun,,False,none,False,ZA,248,15300,508200,123,0
shermonicferris,Africa,micro,English,6639785064275542021,False,"🇿🇦 
📧 : shermonic@icloud.com",,False,none,False,ZA,2096,14600,445400,201,0
ayurisingh,Africa,micro,English,100998678831587328,False,"18 | 📍durban | ॐ🪷
dm/email for collabs :)
💌: ayuri.singh@icloud.com",,False,none,False,ZA,289,49600,3600000,1171,0
hananehaja24,Africa,micro,French,6619595982801895430,False,"oujdaأ48🇲🇦 my insta👆
ان تحيا سعيدا اربط حياتك باهداف وليس باشخاص
محتوى متنوع",,False,none,False,MA,34,22700,105600,249,0
youssef_moumeh1,Africa,micro,French,6622607366679625733,False,"🧿
ماشاءالله",,False,none,False,MA,1418,22800,193800,303,0
itutainment,Africa,micro,English,6699678731227776005,False,"Mcee🎤✅
Actor🎬✅
Brand Ambassador👟🧢🥾✅
Motivational Speaker📢✅
Comedian🎤🎛️💸",,False,none,False,ZA,5083,33600,320900,145,863
tafraoutiya_1,Africa,micro,French,6611443680133103621,False,"😍❤تافراوتية وافتخر 😍❤
شكرا لمتابعيني! أحبكم جميعا! ❤",,True,Others,False,MA,0,21900,111300,844,0
ppfly,Africa,micro,English,169882507331543040,False,"maried to @suzyduvenage
#poespas 🤜#positivevibelegends🤛
no 🔞",https://open.spotify.com/playlist/0yX9WbNCsAeZEzj7b2AfWm?si=GYWMuC3DRIaL4VQ9sOsIyw&utm_source=copy-link,False,none,False,ZA,8786,18400,176700,973,0
nonkululekoshabal44,Africa,micro,English,6708937725925524485,False,,,False,none,False,ZA,173,11900,21300,56,0
aa.b1luhh,Africa,micro,French,314568638458449921,False,:),,False,none,False,MA,78,17500,353100,5,0
shantaydasilva,Africa,micro,English,6709860393978119173,False,South African living in New York🗽,,False,none,False,US,2318,24800,252400,291,0
notyourtan,Africa,micro,English,6585952302799208453,False,,https://youtu.be/k_vhKyg8jMk,False,none,False,ZA,119,16100,183700,292,0
wezathatguy,Africa,micro,English,6818563239740425222,False,SA’s #1 VoiceOver Artist• MC• Radio DJ• Motivational Speaker• TV Guy 😊,www.WezaThatGuy.com,False,none,False,ZA,11,40900,222200,83,0
yasminedoukkali,Africa,micro,French,98990484450148352,False,,,False,none,False,MA,593,14200,255800,90,0
cantara_farouk,Africa,micro,English,6694137787023262725,False,makeup artist & weeb 🌈,,False,none,False,ZA,283,17000,299900,337,0
danthescholten,Africa,micro,English,6753193317120771077,False,tall blond & chaotic,https://linktr.ee/danthescholten,False,none,False,NL,165,43400,741200,369,0
mohamedassal100,Africa,micro,French,6619638769635475462,False,,,False,none,False,MA,9003,23100,261300,1043,0
xescokhabali,Africa,micro,French,6663566819024551941,False,اعشق السفر والرياضة♥️💪🏻,,False,none,False,MA,4350,16500,171800,286,0
mrkandhai07,Africa,micro,English,6914184154025624581,False,"🇿🇦 Global Performing Artist 🇮🇳
TV Personality • Choreographer • Dancer",,False,none,False,ZA,155,12000,189400,521,0
naima_ch_,Africa,micro,French,210273099156639744,False,🇲🇦♊️,,False,none,False,MA,40,15400,123400,5,0
ibtissam.mass,Africa,micro,French,6714365811265897477,False,"KEEP YOUR BERBER I AM AMAZIGH.. ♓
💙💚💛♥️",https://instagram.com/ibtissammassaoudi?utm_medium=copy_link,False,none,False,MA,693,31300,172800,194,0
caylepotgieter,Africa,micro,English,57554444497743872,False,"🇿🇦
A little bit of this and that. 
Follow the gram ❤️",,False,none,False,ZA,160,14400,95900,34,0
louislotter_ngds,Africa,micro,English,6565768290542714885,False,"#NouGanDitSleg😋
SA!🇿🇦 Level33
Comedy
💞@attakie
#influencer_sa👊",https://linktr.ee/DieLotters,False,none,False,US,7429,47200,406400,632,0
chane_williams,Africa,micro,English,252715831061790720,False,i know i called u bro but i was trying to flirt,,False,none,False,ZA,642,19600,604200,280,0
leandri17bruh,Africa,micro,English,6555468622659256326,False,"Good morning,good evening and good night.Imma head out now.Cheers🌾",,False,none,False,ZA,2148,38300,386800,534,0
zouhir_marwan,Africa,micro,French,6574982516641316870,False,"#Dharifi ⵣ 
_
instagram: zouhir_marwan
_
Facebook: zouhir marwan",,True,"Sports, Fitness & Outdoors",False,MA,0,47100,25000,25,0
bestcarsphotography,Africa,micro,English,6617687162823950341,False,"Tap that button above this!🥵
content all captured on 📱",,True,Media & Entertainment,False,ZA,140,34700,486800,626,0
frikissmed,Africa,micro,French,6683556152809473029,False,"Hena 👊🏻 makaininch🤙🏼
zman🤣 kena 🤣Lkhr",,True,Clothing & Accessories,False,MA,1861,21900,207300,120,0
richforever123,Africa,micro,English,6867939157625684994,False,"💛💛💛❤❤❤❤❤
💛💛💛💛❤❤❤❤   
💛💛💛💛💛🌟❤️❤️
💛💛💛💛❤️❤️❤️❤️
💛💛💛❤️❤️❤️❤️❤",https://www.instagram.com/p/Cb3gMb2sE2T/?utm_medium=share_sheet,True,Others,False,ZA,4415,21400,375000,1241,0
barberkhair,Africa,micro,French,6523124802989855744,False,coiffeur✂️🖤,,False,none,False,MA,2611,29800,214300,321,0
shaimaeaouam1,Africa,micro,French,6659705908547485701,False,"Moroccan girl 🇲🇦
    Ig : shaimae_aouam",,False,none,False,MA,416,29800,96200,248,0
nisrinael8,Africa,micro,French,6616591237523914757,False,"مغربية وأفتخر🇲🇦🇲🇫
الفاسية❤️😍🧑‍⚕️🩺💉
حسابي الوحيد❤
🦈othman🦈",,False,none,False,MA,8465,17000,62100,40,0
med.cave,Africa,micro,French,6845288817219814405,False,instagram : Med.cave🤸‍♂️❤,,False,none,False,MA,2,30400,154500,44,504
quentinprinsloo,Africa,micro,English,6758139123725419525,False,"Singer, Songwriter & Actor",https://linktr.ee/quentinprinsloo,False,none,False,ZA,543,11900,68400,51,0
sararacha37,Africa,micro,French,6616133681445289990,False,🌸instagram : Sararacha1,,False,none,False,MA,39,33500,26000,103,0
royalty_b_,Africa,micro,English,6640547415546560517,False,"Instagram 
royalty_b_b
sabelobuthelezi25@gmail.com",,False,none,False,ZA,857,38800,300600,275,0
bella.vdv,Africa,micro,English,82679166034206720,False,"On a mission to make your day better🤍
Fashion, make-up & lifestyle 
Cupshe20%⬇️",https://www.cupshe.com/?cp_ref_id=Q1AtUEdZUjlYQ05MNjI=,True,Beauty,False,ZA,912,15300,113400,214,0
nirmine_beauty,Africa,micro,French,6619749071480340486,False,"morrocan youtuber 📸
instagram: nirmine_beauty 

https://m.youtube.com/channel/U",,False,none,False,MA,249,26900,148900,455,0
s4id_x,Africa,micro,French,6872801805744522245,False,"🎧🎶
Goal : 50k",,False,none,False,MA,688,36000,237000,161,0
amalx59,Africa,micro,French,6871614100969276418,False,"''Designed for VIPs''

''سيستمر المغرب في مفاجأتكم''",,True,Others,False,MA,1110,35700,287300,22,0
diijabenali,Africa,micro,French,6663418926016348165,False,,,False,none,False,MA,64,13300,18800,4,0
kamikaze_0803,Africa,micro,English,6668579575365353477,False,"🇿🇦
💍 YG❤️ 🔐
spam likes = blocked 🚫",,False,none,False,ZA,60,29300,278800,753,0
janyour_official,Africa,micro,French,6640774319588065285,False,"مرحبا بكوم في حسابي😍
🕊️😻
قناة ليوتوب: janyour official 🔥
💫
جيب العز ولا كحز",https://www.facebook.com/profile.php?id=100064347895076,False,none,False,MA,1,23500,153800,358,6033
sabouhasabahbarbri,Africa,micro,French,6714224777601041414,False,مغربية🇲🇦 ونموت علي بلادي❤,,True,Art & Crafts,False,MA,862,32600,67800,96,0
keabetswekgetse,Africa,micro,English,6723305609233581061,False,"🇿🇦
 💖
insta @KeaKgetse
Facebook @kia keabetswe
https://instagram.com/keamoh_b",,True,Beauty,False,ZA,1197,20100,48100,78,2459
ruandi_malkoppie,Africa,micro,English,6785897278504961030,False,"Wat meer wil jy weet behalwe dat ek mal is💪🏼🤌🏻

Oh en PS. Eks #Team_Tequila",https://twitch.tv/ruandiii,False,none,False,ZA,2359,15800,147200,1037,0
lamiaa_i,Africa,micro,French,6626634844368699397,False,,,False,none,False,MA,186,11300,38400,155,83400
annie2.0h,Africa,micro,English,56089302392139776,False,"Alumni 👩🏽‍🎓
🏳️‍🌈Rainbow Baby🏳️‍🌈 
🇿🇦",,False,none,False,ZA,415,14600,203600,498,0
raquelinacioo,Africa,micro,English,6730906567147897862,False,,,False,none,False,US,314,38400,1500000,203,0
mouaad_reem,Africa,micro,French,6880880472932254721,False,"Italie 🇮🇹🇪🇺
البث يومياا يشرفنا حضوركم على الساعة 22:00 بتوقيت المغرب 🇲🇦",,True,Art,False,TR,22,13900,74300,10,0
needy_aya,Africa,micro,French,89544674671017984,False,"9teen 

ⴰⵢⴰ",,False,none,False,MA,1022,24700,317700,231,0
rachid_sebti,Africa,micro,French,6857174493380445190,False,نرحب بكم في عالم جلابية وقفطان المغربي متخصصين في تفصيل وتجهيز موديلات راقية,,True,Others,False,MA,283,39100,16800,166,0
ahmed_nafia,Africa,micro,French,6637020519562805254,False,علاج بالرقية الشرعية والحجامة وتقديم نصائح  لعلاج السحر العين الحسد 0606255005,,False,none,False,MA,166,43900,196300,236,0
smailiwiri,Africa,micro,French,6621057075802914821,False,Instagram : @smailIwiri,,False,none,False,MA,540,21000,166700,118,0
berdilicious,Africa,micro,English,6673096759576085510,False,"lifestyle | beauty | fashion
cpt 💌",,False,none,False,ZA,1702,12000,371400,608,0
hassnaelassry,Africa,micro,French,6643482301094346757,False,30k❤️‍🔥,,True,Art & Crafts,False,MA,867,24500,170500,338,0
kimleeschuller,Africa,micro,English,106871993047654400,False,Natural Hair Enthusiast 🌻 |Radio Presenter 🎙 |Model🚶🏽‍♀️|Dancer💃🏽,http://bit.ly/3ladKMg,False,none,False,ZA,1252,39800,437600,408,0
ayoub_asouab,Africa,micro,French,6606678584588058629,False,"🎂 01/06/1995 🎂
💍 S
Instagram officiel: Asouabayoubofficiel",,False,none,False,MA,134,45300,430500,238,0
cvanstaden_,Africa,micro,English,6749778172337161222,False,"Fourways in, no ways out
🇿🇦",,False,none,False,ZA,2744,35700,1300000,430,0
claris.fuhri,Africa,micro,English,6911551364939629570,False,"gram - claris.fuhri
Ja nee",,False,none,False,ZA,391,44400,1400000,302,0
aslalrachid,Africa,micro,French,6909241789955752965,False,,,False,none,False,MA,13,28900,91000,60,0
